t_half_months,t_frontier_months,sovereign_floor_pct_of_c0,sovereign_floor_closed_form_pct,sovereign_floor_h100e,cap_60mo_pct,cap_120mo_pct,frontier_share_t0,c0,afr,kappa,useful_life_years,frontier_doubling_months,domestic_per_month,leakage_per_month,utilisation_ceiling,frontier_scale,dom_growth_yr
inf,46.0,101.38949783358274,101.38949803836788,2402592.495912059,100.74881955883657,101.16936398407641,10.979174873825677,2369666.037655688,0.10176591671773262,0.3620557644783041,5.479699867915096,6.768638330987429,34422.8388707409,8178.850304128009,1.0,215832.79844690015,0.0
88.0,36.0,44.937790828182635,44.93779082699799,1116104.4342501992,55.52130379571209,46.99770149886196,12.681241619290523,2483665.5600573868,0.17253271822157148,0.3278196387957493,4.127143105128566,5.621620717250588,24991.344349474708,5246.4787661078,1.0,195853.50036066424,0.0
47.0,36.0,32.095816195642165,32.09581619511925,642411.0451637413,44.373487701486596,34.32604020426929,9.141617709024153,2001541.3885968267,0.1310837656935264,0.12028747138306882,4.211458389163784,6.176340310610321,13351.072559064434,4709.998650827684,1.0,218948.27067872285,0.0
inf,28.0,102.6998174523369,102.69981745721913,1474972.059834137,101.8507796102168,102.48087507150454,3.7107867630237323,1436197.3530465849,0.15348614187125495,0.35339939462033476,5.043524454247137,5.296236963781588,29225.72580548619,3914.366141999222,1.0,387033.113127821,0.0
inf,46.0,79.6517424373295,79.65174243730519,1482281.1835714641,82.73435878051913,80.14769508814746,25.733395215388413,1860952.6147375025,0.12916062199688647,0.47859818521969455,2.778524839498397,5.849671222339931,35074.957146451015,9381.522136473264,1.0,72316.63755059667,0.0
53.0,38.0,36.11661861066415,36.11661861033571,877991.0124170212,47.34273740558587,38.101903515230035,18.657680686650565,2430988.963506614,0.10049988835717794,0.15752715299259304,3.4363839795557145,5.537927438210362,17555.12793135623,7533.693367882184,1.0,130294.27420986838,0.0
inf,36.0,83.86360772710903,83.8636074114976,1207965.3498424778,88.67124819488214,85.33889407136768,15.9932021471191,1440392.7789192896,0.09029663540655888,0.3100905365903239,4.687909498831733,4.967035850720983,13905.133972524061,9757.010833308439,1.0,90062.8132921306,0.0
34.0,45.0,26.079667805210704,26.07966780520583,1143435.3001742375,35.719031910245874,27.354463734534434,27.365917565450257,4384393.653763411,0.11287661742414971,0.4260805559063236,2.513393343770339,6.536874930311282,25620.42556110066,12290.980248370908,1.0,160213.65420243578,0.0
inf,40.0,61.35291718397207,61.352917166972745,1352446.4750475455,70.45551516274489,63.51904632272698,23.401576480456836,2204371.9143657293,0.07519065774600485,0.19448921930792715,3.8158610108341566,5.263964919222372,26385.027543729382,5716.922992219218,1.0,94197.58178286186,0.0
inf,44.0,125.60543875266174,125.60543875266201,1138966.7476508606,123.33788980485967,125.41227578859326,11.86622116890087,906781.3933548513,0.11016556800092595,0.25721055489295264,2.0720618557656127,6.080483717464757,36365.78055012418,9440.716670733089,1.0,76417.03120546535,0.0
59.0,40.0,38.15143192390647,38.151431923331735,1096105.8729549972,49.41841104785277,40.22462134497733,48.5928280540277,2873039.9297756236,0.06944137144636557,0.4082788677451222,2.9955696549702835,4.891647196319098,22396.73997333606,8095.676027290448,1.0,59124.77303402157,0.0
inf,32.0,48.770198930820904,48.770198929249794,1703268.6789755642,58.922823118591914,50.792465345924285,11.894036417350213,3492437.423500365,0.08114204929453679,0.10402357107597267,3.734093093057577,4.912282099958056,41399.14498393352,3910.6376683975823,1.0,293629.28621992737,0.0
inf,57.0,63.67673011476278,63.67673011066596,2361938.5775778485,71.503992797676,65.37760059622703,70.71235552062498,3709264.8653927315,0.09211123168814535,0.13242111312622518,4.069069782772386,6.249038839940226,43125.25073033342,16386.159890283085,1.0,52455.68243460415,0.0
48.0,41.0,26.94208319552357,26.942083161482564,1190934.2612999633,44.2326524023456,31.072235314631424,28.429235419201913,4420349.579715637,0.14685005380783553,0.38262687357835856,4.254414061347908,5.513385980229637,16214.861476663527,12056.999819499779,1.0,155486.05210571393,0.0
inf,40.0,101.34865790904186,101.34865791283339,2249241.3789876127,100.89271462832939,101.22794154213919,6.426606444940719,2219310.4727704003,0.10729154209319897,0.20108543005512655,4.916187224938923,6.5799796289052965,41155.27230085143,8299.68864168531,1.0,345331.62903067295,0.0
101.0,42.0,40.434264871054346,40.43425979461286,1516323.12196446,60.37585785795682,47.17559051791887,13.043901612522202,3750094.447865057,0.1057750501593459,0.49599633250557046,4.723031821163399,6.454527738482703,24058.399692427003,3268.4485994818347,1.0,287497.90969482245,0.0
24.0,39.0,21.530943149816693,21.530943149816686,852946.5573542463,27.555819109604414,21.995156829828666,18.135537490618013,3961491.8464986426,0.07087191596794885,0.06500136553562837,2.1626207876507126,6.409214238571738,26273.36835416143,9493.651256299032,1.0,218438.07213036975,0.0
inf,42.0,163.72178474570094,163.7218025583763,2833848.4737987323,140.24786014639545,155.14247206347284,4.726784030822601,1730892.7325709136,0.0898348318557198,0.446043731241786,5.10079620960542,6.995512782307878,34171.58495658889,13217.35681349566,1.0,366188.24157906085,0.0
43.0,43.0,29.297504411927015,29.297504411437863,1099964.6035857,42.01811206045362,31.591415987326076,38.636442898710314,3754465.1862494624,0.13899132931145816,0.05813107930927536,4.800759573128596,5.652172471412494,15549.839760086934,15458.724939596183,1.0,97174.19370339568,0.0
91.0,38.0,46.50284771398094,46.50284771388069,1283094.1557851164,55.29085616742552,47.95579731485135,23.55925982323757,2759173.2955299383,0.13937676119248918,0.12574265582228453,3.9926107858906064,5.213714925860789,29127.511765976175,8918.310002272707,1.0,117116.29805994329,0.0
42.0,42.0,34.294808886523725,34.294808886520755,932540.1667854917,42.72537275047987,35.38070342956946,18.110160202618154,2719187.5303085214,0.13962897056536075,0.07691945699039157,3.5130586983903505,6.405162587076529,19187.150314970117,12206.082907580263,1.0,150147.07213442613,0.0
28.0,34.0,20.3942749280125,20.394274928011406,583472.9911693286,29.785890048911035,21.512715436396217,8.165755462025423,2860964.624772714,0.12019549581685901,0.2559675373103916,2.494068906338699,6.426655216842156,14749.071719393609,5730.569169631783,1.0,350361.2908906636,0.0
inf,53.0,61.09636016756329,61.09635999818405,1387304.889991715,71.78100373782208,64.05862783558912,27.659962295905302,2270683.3699861714,0.10199660079281396,0.20246187813200367,5.030922728996183,6.8919415558308605,25206.41409898654,4247.311849201538,1.0,82092.7861612565,0.0
inf,33.0,73.3946619718448,73.39466197005858,943287.6380114463,78.85368940203563,74.54176422468286,3.374594729829963,1285226.4901408013,0.07057544363124284,0.32314754094610965,3.2469103742599454,6.66260661220084,16670.98582390792,7538.891907510541,1.0,380853.581847904,0.0
92.0,41.0,40.93820470512098,40.93820410628485,1506193.9992007157,58.09674587314586,45.97118412750111,19.464305305050036,3679189.182940172,0.06421846576304072,0.3989975545482396,4.118503135884889,5.782578469527856,17302.489874672567,13173.671153444619,1.0,189022.37327656394,0.0
75.0,38.0,40.07946842269242,40.07946839861532,1394469.2735187116,54.133583538083286,43.40335747516008,12.850765612299812,3479260.8994015073,0.07739078085494061,0.25669601890330784,3.580561621724585,5.863964634324957,24251.622719593903,9022.088418378458,1.0,270743.47197426227,0.0
inf,49.0,49.411003378586074,49.4108690159571,1993415.7665241365,70.66904715413126,58.45051072104949,68.03043370371799,4034355.9738113927,0.06819981752448942,0.48310347487847105,5.888883601771907,5.3449276126273775,20275.67789492278,7932.984400841712,1.0,59302.22334582747,0.0
inf,28.0,79.01871866761454,79.01871866761098,1188964.715649269,81.89010189682003,79.42525154079317,5.556356109545936,1504662.1050014077,0.07813332828065184,0.3490196617764412,2.599588970140004,4.9019091429640955,21923.35563884469,16190.513172281971,1.0,270800.1566739696,0.0
inf,30.0,115.53772923986566,115.53772923986926,1227391.1484216887,113.27425727332496,115.2156382866091,2.4662777642359712,1062329.2984004607,0.11844171039235096,0.1268239133665864,3.2477971752339547,6.119817008640262,27506.42446541488,11884.896498872076,1.0,430741.9520240292,0.0
82.0,35.0,48.635124795542175,48.63512479554201,637678.4286336455,52.137263670079314,48.87505765960603,11.612698963046789,1311147.9230584686,0.13165748268427485,0.05586754514424007,2.4165290338203156,5.574168841742671,21014.422014232565,6916.986597817429,1.0,112906.390429195,0.0
116.0,40.0,48.187408530018686,48.187408529731826,1726719.2498213416,57.236538946510684,49.7969435706699,9.191630033882097,3583341.1725091413,0.10344757423802454,0.3855106140219795,2.9375243967885702,6.772522257396317,42408.22501681868,6576.311409465611,1.0,389848.2814582684,0.0
inf,38.0,99.8870989328264,99.8870989332739,1914060.667213426,99.77518042201416,99.85897745029322,4.20836374198675,1916224.104677044,0.11843089798622815,0.3177195990059263,4.240389410657129,6.888551510846054,36665.3812708529,7138.760189427501,1.0,455337.091126159,0.0
32.0,42.0,20.06612850787787,20.066128507822455,932457.1825350822,32.33447974993858,21.964565507296836,75.51558636397829,4646921.2143688,0.09994544956760747,0.2586889564873319,2.776126102449052,4.931955020250855,14628.190057223504,14110.175294287148,1.0,61535.9217628406,0.0
28.0,53.0,17.44579967543905,17.445799675433086,683084.5766759333,28.374314556871376,18.900985799000374,60.57545038568044,3915467.272260435,0.13035862001890272,0.1600352449007773,3.1007335572934576,6.880816792719945,15615.389030408933,7064.032135337172,1.0,64637.85654635463,0.0
inf,37.0,92.1318416431031,92.1318416288342,1830465.5816396761,94.0644403582494,92.6391850244616,18.952330208607712,1986789.3108339952,0.13221996681179046,0.29117892538156515,4.96348464141918,4.8545181965005,27366.97355305745,13188.827888282718,1.0,104830.87245554857,0.0
inf,40.0,132.97397196352986,132.97397196353035,1501613.5131586932,129.59224536185877,132.63222703674103,18.15660373099721,1129253.71107252,0.12070050545834214,0.14659785950172025,2.566452241986878,5.008101300504233,41144.640326336164,15417.273197071736,1.0,62195.206097087525,0.0
inf,33.0,105.52617690608417,105.52617690632025,2072853.0476674128,104.29461884471365,105.2771007133654,9.612643912188993,1964302.231390609,0.12294957236809309,0.26598852235427894,3.698063552863827,4.877523799473039,41194.49488463024,13602.153595897891,1.0,204345.6773531204,0.0
inf,36.0,134.5827880980896,134.58278809929453,1973749.3993910009,127.55671791015433,133.17295641029,7.509208757372405,1466568.9627060255,0.1408153389479221,0.19245075883254573,4.3887617801294905,5.445985190216045,40599.77045236343,11763.454165968466,1.0,195302.72896810528,0.0
inf,41.0,59.52471297756253,59.52471297653579,1955906.13769029,67.38147638564294,61.0709003505083,9.304739367223222,3285872.438272078,0.12302340517636448,0.25060887884678285,3.6755556587753286,6.575641539451423,40280.13234919013,12287.623520022515,1.0,353139.65373891697,0.0
inf,39.0,184.77126622976428,184.77126667108897,1830152.063578498,160.9295917990516,178.08767759090878,6.722851275514321,990496.0337841123,0.09038042827112126,0.15152853122893237,5.104541533417994,5.755878872570204,26062.53785273609,12429.93863145523,1.0,147332.73029431043,0.0
46.0,33.0,31.58043064173785,31.580430641332658,1287607.562753083,43.7658334894915,33.75514639098424,11.53301878963221,4077232.439798759,0.15270972057464985,0.05034863357901514,5.21761001220198,5.324079267803967,27374.089545115392,9133.87092729776,1.0,353526.90515548724,0.0
inf,34.0,51.998665540979005,51.998665540803856,1089405.2599705951,60.18301535585094,53.41412064232996,4.443111289829724,2095063.880268348,0.12235815928591941,0.2954026896983939,3.119547797371362,6.775506767161886,18615.272000391567,12996.811833963759,1.0,471530.8133433314,0.0
42.0,44.0,25.729558034620325,25.729558031962508,988919.0758465606,40.57029526457089,28.716629490163776,21.401033475417474,3843513.6527254907,0.10956881693635374,0.24406578202584706,3.5761791048795337,6.476553947829228,20572.725074819125,5637.909193156525,1.0,179594.76850220264,0.0
inf,42.0,207.69980695238962,207.6998307753209,2050957.941762053,168.74082549190067,193.67885027473577,5.4235359888440815,987462.6134015559,0.06310363467499605,0.4101922708592311,4.93436765035478,6.456033260890529,30700.6831645043,3936.618619192511,1.0,182069.89230507787,0.0
inf,31.0,61.48968701120832,61.48968701120795,1057793.8635229748,65.64591031654547,61.94651429654966,9.646929891214626,1720278.4969943992,0.12655780313092685,0.22711060666979957,2.4972913090780637,5.033240249455266,24044.98019541658,14440.418151307327,1.0,178323.9348055221,0.0
inf,47.0,45.20144748139213,45.2014446044499,1941855.5685085463,62.94992556309978,51.01102485537906,53.3516557474522,4296003.06341504,0.10623241268510392,0.4880241764274284,4.566043461373312,5.52296594736547,28367.43801153516,7663.040946752458,1.0,80522.39435174785,0.0
54.0,34.0,40.37361513992324,40.373615139919075,1023222.8250239803,48.17164881709633,41.40967850848073,6.566688665090743,2534384.947886849,0.10267642172485218,0.3411059032411026,2.519056806997523,6.298459311541422,25468.390159802464,8381.012725883791,1.0,385945.6534554356,0.0
23.0,40.0,19.20666925249247,19.206669252492443,812864.0379561879,25.613539802952968,19.71908533425769,29.486510445092254,4232196.781598151,0.07595301482124599,0.407484127999822,2.021381525569791,5.98792969929919,23899.916256108547,9611.159695071883,1.0,143529.9300498462,0.0
28.0,39.0,30.143207146504775,30.143207146504675,1106795.084741346,34.724984790642175,30.445577475676654,47.46314540400746,3671789.3997211354,0.1422191278489127,0.09947427160264855,2.307216915968668,5.01320428801493,38371.43331194269,10856.617407122107,1.0,77360.85268826525,0.0
inf,43.0,56.55506293987872,56.55506290423897,2412666.179670903,67.14973028123886,59.18449503073292,11.798645455050107,4266048.085271703,0.08485043184642889,0.3756649408343238,3.6297020760594596,6.630756797595956,39615.094914128495,15776.645408578066,1.0,361571.00419063197,0.0
99.0,33.0,46.160848989428224,46.160848987345204,1794552.047155419,56.93383559831165,48.341076796702446,11.898129687084195,3887606.2430446367,0.06851796158536924,0.42861920134823117,3.1715218432803938,5.14293222564761,43287.252061793035,3865.50655461629,1.0,326740.9538546852,0.0
inf,56.0,76.26396240272997,76.26396229452565,2376133.402753612,82.71088543524819,78.05864513773648,47.41474906792146,3115670.007028844,0.10697569134204382,0.36907744526797026,4.249645680342476,6.414552275012788,39195.62497341839,11201.820402387955,1.0,65710.98800007689,0.0
inf,41.0,83.22769637058562,83.22769636446807,2235821.6758532245,87.07443338791528,84.1326457541031,7.6735386865895485,2686391.3977600005,0.15785182503408138,0.20844348813681815,5.707114680914142,6.565646192244135,42333.75653807054,11169.850438102432,1.0,350085.0790593914,0.0
inf,25.0,66.3205425659319,66.32054256593177,860782.8929600214,69.47667901667002,66.61824825228527,3.3266625667960605,1297912.9235926904,0.06978858363609142,0.057241716120118136,2.390886858490604,5.1393342731975,21713.00099026986,11573.187372090244,1.0,390154.6662854725,0.0
48.0,43.0,23.370302829675495,23.370302655603574,963395.7782552121,43.55797308473572,28.72901788335534,32.184941018229694,4122307.6366468687,0.1549039391871894,0.3452197063099482,5.357620280796716,5.741056791310252,15980.528830329524,5203.257061010509,1.0,128081.87637541343,0.0
62.0,35.0,38.75716509606234,38.75716509498765,1310182.396399048,50.410499064899696,40.99408114515185,18.62410498030151,3380490.7896428173,0.15530231419337429,0.23449029842161762,4.249841063173088,5.069888744017726,22714.093963230196,13023.848436462446,1.0,181511.5836824546,0.0
inf,42.0,146.66893029453624,146.66893029454198,1640837.9190760737,140.16940706619008,145.76878061605677,5.315003956826742,1118735.8602677414,0.07471340775686344,0.08602806160487332,2.891252752783664,6.66735464684362,36829.80816232334,16493.85475522875,1.0,210486.3645173406,0.0
inf,55.0,65.66511510265627,65.66511509614325,1976716.5187266,73.24478440651293,67.37154477381081,31.460432679649887,3010299.328092761,0.07513649931114776,0.33537630150019654,3.395144206704297,6.870762707982925,38926.7503495287,9591.476422380118,1.0,95685.24879316,0.0
